invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date
I463873,j3z6kmb6rh,Female,52,Cosmetics,5,203.3,Credit Card,2021-10-31
I190141,tugqhe6iqw,Female,31,Cosmetics,3,121.98,Credit Card,2022-09-03
I155550,0cpj3n8o7v,Male,39,Cosmetics,1,40.66,Cash,2022-08-29
I120555,njwqu4oidw,Female,55,Clothing,3,900.24,Cash,2021-11-22
I903190,yfphaaoqhe,Male,51,Food & Beverage,3,15.69,Cash,2021-10-30
I286197,chcxpnigwj,Female,55,Souvenir,5,58.65,Cash,2021-01-20
I120831,jqypgefsyr,Male,41,Food & Beverage,1,5.23,Debit Card,2022-01-15
I324056,usxwjafmj0,Female,62,Clothing,2,600.16,Debit Card,2021-05-17
I204908,nmmmxpadge,Female,59,Cosmetics,1,40.66,Cash,2022-01-04
I126116,ayvuofkh8y,Male,60,Toys,5,179.2,Cash,2021-09-15
I590698,grdvqazxxg,Female,41,Clothing,1,300.08,Credit Card,2021-04-18
I990528,9ujetk7idz,Male,44,Clothing,1,300.08,Cash,2022-11-19
I331796,z2jmpkp40o,Male,21,Clothing,4,1200.32,Credit Card,2022-12-18
I145774,zwic3ag8th,Female,39,Clothing,1,300.08,Credit Card,2021-03-03
I285252,3kjsksbz0k,Male,61,Clothing,1,300.08,Credit Card,2021-12-06
I600013,q25dwgcngz,Female,19,Shoes,3,1800.51,Cash,2021-08-09
I367033,bmbhfhbrda,Male,38,Clothing,3,900.24,Debit Card,2021-07-21
I186795,u0mdfm0rsx,Male,62,Cosmetics,5,203.3,Credit Card,2021-07-12
I169988,avmedbglvi,Female,67,Souvenir,1,11.73,Cash,2021-08-20
I619059,eesy2brza3,Male,67,Clothing,3,900.24,Credit Card,2021-10-28
I858534,zswbdct6tm,Female,64,Technology,5,5250.0,Cash,2021-12-03
I416633,saeqqywclh,Male,43,Cosmetics,5,203.3,Credit Card,2022-04-11
I172753,guk9mngxgs,Female,32,Cosmetics,1,40.66,Credit Card,2021-02-06
I177229,wkkztfif2a,Male,61,Clothing,5,1500.4,Debit Card,2022-02-17
I433608,vzz3salgsg,Female,64,Souvenir,5,58.65,Cash,2021-07-17
I174663,0wxwkcwr5s,Male,55,Clothing,2,600.16,Credit Card,2021-10-27
I106008,0ohklqluev,Female,46,Toys,2,71.68,Debit Card,2021-05-15
I138085,6azs6rthrw,Male,53,Cosmetics,5,203.3,Cash,2021-06-05
I303558,mdhefnkogm,Male,35,Cosmetics,3,121.98,Credit Card,2023-02-19
I146931,tevndcvwuh,Female,67,Clothing,3,900.24,Debit Card,2022-10-11
I200714,qfbsios6t3,Male,66,Books,3,45.45,Debit Card,2021-04-29
I122958,rmrg0jwq6i,Male,37,Clothing,2,600.16,Debit Card,2022-02-18
I322934,lkwe3hxmwq,Female,63,Shoes,4,2400.68,Debit Card,2022-03-30
I210478,gph9wa5ebn,Male,35,Shoes,1,600.17,Credit Card,2023-03-01
I274740,wcvv4vfpaq,Female,30,Food & Beverage,3,15.69,Credit Card,2023-01-14
I264328,cmeig2twrf,Female,37,Food & Beverage,2,10.46,Cash,2022-09-05
I226869,gde20kf8a4,Male,61,Technology,1,1050.0,Cash,2021-01-28
I233266,i19bmofp1m,Male,41,Food & Beverage,3,15.69,Debit Card,2021-03-28
I231733,jpn426xleh,Female,44,Toys,4,143.36,Debit Card,2021-06-19
I318368,agxifkhqlk,Female,19,Clothing,5,1500.4,Cash,2021-02-01
I217116,6ceby2da0c,Female,42,Shoes,3,1800.51,Cash,2023-02-08
I145154,iwztgloid0,Female,18,Clothing,4,1200.32,Debit Card,2021-07-19
I183594,plhc6r0nrc,Male,61,Clothing,1,300.08,Cash,2021-05-16
I239452,dcxjsdpqaq,Male,26,Books,4,60.6,Credit Card,2021-09-09
I291854,l6njkukgzo,Male,27,Food & Beverage,1,5.23,Credit Card,2023-03-08
I162995,huhekuzfh3,Male,40,Clothing,4,1200.32,Cash,2022-03-11
I144489,cji5usynmi,Male,68,Books,2,30.3,Cash,2022-09-16
I120889,ooyfqwgzpo,Female,18,Cosmetics,1,40.66,Credit Card,2022-11-21
I698611,xoaahnpjgb,Male,52,Clothing,1,300.08,Credit Card,2022-11-05
I141966,aur3umdeqo,Female,31,Food & Beverage,3,15.69,Credit Card,2021-11-19
I300819,uqzpbg9vcb,Female,27,Toys,4,143.36,Cash,2021-04-23
I106525,yisypmx5uz,Male,64,Clothing,3,900.24,Credit Card,2022-03-04
I931131,j22etyxbrm,Female,26,Cosmetics,1,40.66,Credit Card,2022-08-08
I102729,onbbtjpjm9,Female,44,Clothing,1,300.08,Credit Card,2021-01-03
I242431,tryb4csezy,Female,55,Toys,2,71.68,Debit Card,2021-01-08
I138824,zhvuezt9vh,Female,30,Food & Beverage,5,26.15,Credit Card,2022-04-12
I289104,yhx1aot9cc,Female,31,Clothing,3,900.24,Credit Card,2021-06-18
I238538,oaslhpfsid,Male,23,Food & Beverage,1,5.23,Credit Card,2022-11-16
I168844,7pqk4it7gr,Female,22,Clothing,2,600.16,Cash,2022-04-28
I793668,rhryhijgo8,Female,61,Clothing,3,900.24,Debit Card,2022-06-24
I289160,mxcsleje8s,Female,66,Technology,1,1050.0,Cash,2022-10-02
I314925,ybp8laavyo,Male,19,Clothing,5,1500.4,Cash,2022-10-25
I249032,ukhzku719t,Male,55,Technology,4,4200.0,Credit Card,2022-12-25
I535424,q9ai2a0uf8,Female,33,Food & Beverage,4,20.92,Cash,2021-12-06
I121583,prine1ziec,Male,47,Shoes,1,600.17,Cash,2023-01-30
I166488,ki3idcgrjq,Female,42,Food & Beverage,2,10.46,Debit Card,2021-02-27
I230533,vnk2gcpxlf,Male,46,Food & Beverage,5,26.15,Debit Card,2023-01-03
I103996,ig81vreqpf,Female,32,Cosmetics,3,121.98,Cash,2022-09-20
I138247,idxyqexdjd,Male,27,Clothing,4,1200.32,Cash,2022-10-01
I247253,g6sooe8iuc,Female,56,Technology,5,5250.0,Cash,2021-08-03
I281010,cppruc4kgp,Male,41,Souvenir,4,46.92,Cash,2022-10-08
I335472,7kwati3nar,Female,35,Toys,2,71.68,Credit Card,2021-04-06
I464072,6zcp918rdu,Female,61,Food & Beverage,1,5.23,Credit Card,2022-02-24
I611089,fxeygzqnsv,Female,68,Clothing,3,900.24,Credit Card,2021-12-11
I843682,9abz4djshe,Female,37,Clothing,1,300.08,Credit Card,2022-12-06
I255108,da8rqwkdfe,Female,27,Clothing,2,600.16,Credit Card,2023-01-09
I119408,bw57wzazqn,Male,36,Cosmetics,2,81.32,Cash,2021-06-04
I520905,xv21znonsk,Male,43,Clothing,2,600.16,Credit Card,2022-08-08
I178272,y2c1vd18ag,Female,38,Cosmetics,1,40.66,Debit Card,2022-10-26
I156346,wkhzwqrb3q,Female,32,Food & Beverage,4,20.92,Credit Card,2022-06-30
I247261,zawykc3jcz,Female,35,Souvenir,1,11.73,Cash,2022-12-21
I165254,jswmc6qlom,Female,65,Toys,4,143.36,Debit Card,2021-08-11
I617898,dccqyfwoyt,Male,68,Food & Beverage,3,15.69,Debit Card,2022-10-22
I303927,h8vov7mpnv,Female,59,Books,3,45.45,Cash,2022-07-26
I215269,eunz90tmgx,Female,60,Clothing,3,900.24,Debit Card,2021-05-06
I257405,cjhcme9gkq,Male,21,Souvenir,4,46.92,Cash,2022-02-24
I296181,cj0emln4pb,Female,61,Toys,3,107.52,Cash,2021-12-01
I530218,vsx5oe6pek,Female,47,Cosmetics,4,162.64,Cash,2023-01-26
I162456,bihi48vbcw,Female,35,Toys,2,71.68,Cash,2022-12-12
I244593,tynjcdyijj,Male,65,Clothing,4,1200.32,Cash,2021-11-28
I274070,bnfyoeuuqg,Female,32,Cosmetics,3,121.98,Cash,2022-01-03
I100321,z5c3aaccap,Female,59,Toys,2,71.68,Credit Card,2022-05-23
I109362,7jul2kqoyf,Female,57,Cosmetics,3,121.98,Cash,2021-06-22
I794062,wvdwmwlrev,Female,46,Souvenir,2,23.46,Cash,2021-04-02
I407884,aajcw5ijh5,Female,36,Toys,4,143.36,Cash,2021-03-17
I175001,2mgkwkospf,Female,28,Clothing,2,600.16,Debit Card,2023-03-02
I223198,1v1vfz47az,Male,49,Cosmetics,2,81.32,Cash,2022-03-15
I133488,swmc3yytuq,Male,23,Cosmetics,2,81.32,Credit Card,2021-11-25
I201378,lpx4tvjhei,Female,55,Food & Beverage,5,26.15,Cash,2022-01-03
I112575,vtbrkdtyhg,Male,29,Clothing,1,300.08,Debit Card,2021-01-25
I784746,t0lhwseiwr,Male,50,Cosmetics,4,162.64,Credit Card,2022-04-10
I338601,9nplodgihp,Female,58,Clothing,2,600.16,Cash,2021-01-29
I671578,cii7rzdi21,Male,30,Cosmetics,4,162.64,Credit Card,2021-12-19
I238548,w0wsabl4aa,Female,59,Toys,4,143.36,Credit Card,2022-09-24
I244247,otssdohf5u,Female,57,Shoes,5,3000.85,Credit Card,2022-11-29
I899624,k8xxbrcxix,Female,47,Shoes,2,1200.34,Cash,2021-08-18
I177662,itygxkfht5,Female,64,Shoes,3,1800.51,Cash,2023-03-08
I332724,awwqyq7bil,Female,27,Clothing,4,1200.32,Cash,2021-06-28
I273601,mnvrxcxp8j,Male,57,Food & Beverage,1,5.23,Debit Card,2021-02-07
I306602,vh39eaos8d,Female,38,Cosmetics,5,203.3,Credit Card,2022-09-13
I629445,glzyimslio,Male,34,Souvenir,1,11.73,Debit Card,2022-03-17
I271448,9e5au0idcf,Female,54,Toys,2,71.68,Debit Card,2022-11-26
I320876,uleci0n2c8,Male,24,Clothing,3,900.24,Cash,2022-07-27
I111041,p8hml1bpom,Female,22,Food & Beverage,5,26.15,Debit Card,2022-03-08
I164436,bczjciuxbx,Female,46,Clothing,5,1500.4,Credit Card,2022-12-05
I266490,lsc2imss4k,Female,44,Shoes,4,2400.68,Credit Card,2022-12-05
I911521,gc4mdpkb8z,Female,37,Cosmetics,5,203.3,Cash,2021-03-09
I760141,tpouekpmsh,Female,65,Clothing,3,900.24,Credit Card,2021-02-10
I581078,oe68wnpb38,Female,69,Cosmetics,1,40.66,Cash,2022-08-31
I183454,quyhyztldt,Female,32,Shoes,1,600.17,Cash,2022-07-03
I244473,cnbmpnsjn0,Female,46,Souvenir,3,35.19,Credit Card,2022-04-16
I102686,kdr9flnc4f,Female,41,Clothing,3,900.24,Credit Card,2022-11-27
I796802,rjbyimpv4l,Female,62,Clothing,3,900.24,Credit Card,2021-04-12
I689738,bpfay8naqg,Female,29,Clothing,2,600.16,Debit Card,2022-02-06
I437861,cdhbqb4gih,Male,38,Clothing,4,1200.32,Cash,2021-12-17
I107436,d4j4s8t7ui,Female,27,Cosmetics,4,162.64,Cash,2021-11-26
I239879,7y6iohlysl,Female,27,Clothing,5,1500.4,Credit Card,2021-12-25
I150691,5bqhktehf9,Female,41,Food & Beverage,2,10.46,Debit Card,2021-02-19
I169837,ulw3rnnfci,Female,34,Clothing,3,900.24,Cash,2023-01-08
I186103,n8hynkybhh,Male,23,Shoes,4,2400.68,Debit Card,2021-06-05
I631092,mkbq2j6uyi,Female,20,Cosmetics,4,162.64,Cash,2021-07-26
I807814,gy3xsabolg,Female,62,Food & Beverage,3,15.69,Cash,2021-04-19
I273101,oa6tdnv15j,Female,41,Clothing,5,1500.4,Debit Card,2021-09-08
I113017,bwyitedgwe,Female,49,Cosmetics,5,203.3,Credit Card,2022-04-27
I544885,ptuw295b7y,Female,42,Clothing,4,1200.32,Credit Card,2022-10-26
I132320,y6ulljrtnh,Female,54,Food & Beverage,4,20.92,Cash,2021-03-09
I282690,imyonwbak3,Female,37,Food & Beverage,1,5.23,Cash,2021-12-09
I262456,poi5xgdqpw,Male,61,Clothing,2,600.16,Cash,2023-01-02
I139865,d7vfww7jnb,Male,43,Cosmetics,2,81.32,Cash,2022-04-11
I212536,h3nny9w6yh,Female,24,Food & Beverage,3,15.69,Cash,2021-01-27
I986179,vzii5gqw68,Male,53,Cosmetics,5,203.3,Credit Card,2022-09-29
I349739,kmavhmpbo6,Female,35,Shoes,4,2400.68,Credit Card,2022-01-21
I180559,s9fvjx4vfe,Female,69,Shoes,4,2400.68,Credit Card,2022-11-02
I295326,uioyxy8ki0,Male,33,Food & Beverage,2,10.46,Debit Card,2022-10-29
I254094,afmi0dy8hu,Male,49,Shoes,2,1200.34,Debit Card,2022-03-05
I190402,o29pf1a4an,Female,23,Cosmetics,1,40.66,Credit Card,2021-09-08
I613972,mlvs8mrqel,Female,47,Clothing,4,1200.32,Cash,2021-04-10
I133331,cxzorqw5zs,Female,31,Toys,4,143.36,Credit Card,2021-09-09
I863351,xqy75wbd6c,Female,25,Cosmetics,5,203.3,Credit Card,2022-12-15
I339358,1phy1rnnpc,Female,59,Toys,3,107.52,Cash,2021-01-28
I186073,lmgkvev3hv,Male,62,Cosmetics,2,81.32,Credit Card,2021-11-13
I139288,8othuysvim,Female,62,Clothing,3,900.24,Cash,2021-10-07
I992732,xkasocl95t,Male,39,Books,2,30.3,Cash,2022-11-14
I223512,6nbmslrpod,Female,45,Clothing,5,1500.4,Debit Card,2022-05-10
I702780,wkmvvoohin,Male,34,Clothing,5,1500.4,Credit Card,2021-04-26
I997534,xtoisqapzy,Female,47,Clothing,5,1500.4,Credit Card,2022-11-28
I201387,hwk5tlxtb7,Female,32,Food & Beverage,3,15.69,Cash,2022-02-10
I234242,5skyzaekd3,Male,66,Food & Beverage,3,15.69,Debit Card,2022-02-09
I192804,a71pytuft5,Female,19,Souvenir,4,46.92,Cash,2022-12-15
I710985,jagdbxq4wn,Female,37,Shoes,2,1200.34,Cash,2021-11-26
I650563,douzt954lj,Male,28,Clothing,3,900.24,Debit Card,2021-06-11
I138737,vqa8c9ybfo,Female,63,Cosmetics,5,203.3,Debit Card,2021-03-22
I278486,gwrdanwjli,Female,45,Clothing,1,300.08,Debit Card,2022-07-31
I522643,vafvsbv1pl,Male,46,Clothing,3,900.24,Credit Card,2021-10-17
I129385,v4bufzyhn4,Female,53,Toys,3,107.52,Cash,2021-01-10
I654212,ihdp6qlglw,Female,22,Clothing,1,300.08,Credit Card,2022-10-15
I186518,ehsmfdhpaz,Female,26,Cosmetics,4,162.64,Debit Card,2022-07-01
I684363,hjxry2dof8,Male,50,Clothing,1,300.08,Debit Card,2021-09-04
I304067,soma6pvdvp,Female,30,Clothing,1,300.08,Cash,2021-05-16
I804358,c4rrwkz2e5,Male,59,Clothing,2,600.16,Credit Card,2021-11-06
I885445,ssmgga1rrt,Male,62,Toys,2,71.68,Cash,2022-11-12
I238350,2vvxepbsia,Male,22,Shoes,2,1200.34,Credit Card,2022-03-23
I206078,mjfe598izl,Female,40,Food & Beverage,2,10.46,Cash,2022-12-02
I612751,tquiqt4jfd,Male,34,Cosmetics,2,81.32,Debit Card,2022-04-11
I314508,gmofjwfpyn,Female,55,Toys,5,179.2,Credit Card,2022-05-06
I174427,qje3wnljvi,Female,51,Food & Beverage,5,26.15,Cash,2022-05-10
I250853,qvepxwnjyf,Female,60,Clothing,2,600.16,Credit Card,2021-03-25
I179345,w4racr909l,Female,26,Clothing,5,1500.4,Debit Card,2023-02-15
I207249,yupoom2znb,Female,69,Cosmetics,2,81.32,Credit Card,2022-02-26
I609607,1ijwljdxsj,Male,51,Clothing,4,1200.32,Cash,2022-01-12
I135923,uudj8qisis,Male,69,Clothing,1,300.08,Debit Card,2022-01-11
I134660,nl4efhykhm,Female,59,Toys,2,71.68,Cash,2022-12-03
I717199,qqybl9u3hq,Female,62,Cosmetics,1,40.66,Cash,2022-09-28
I620761,g1gsgpltdm,Male,20,Cosmetics,2,81.32,Cash,2021-10-05
I333603,4av5ef4gyx,Female,30,Souvenir,5,58.65,Debit Card,2021-04-28
I323469,jhrgpiiisz,Female,64,Clothing,3,900.24,Credit Card,2022-10-16
I169603,oznfj1elrb,Female,45,Clothing,2,600.16,Credit Card,2021-08-06
I155101,9uahbf9rzq,Male,46,Food & Beverage,5,26.15,Cash,2022-02-04
I149762,dswqbf2wuc,Male,46,Shoes,2,1200.34,Cash,2022-06-29
I319720,wfwfa74msh,Female,35,Clothing,4,1200.32,Cash,2022-05-28
I256962,lenyvum6fl,Female,21,Clothing,5,1500.4,Credit Card,2023-03-03
I339968,mlgjqph99c,Female,48,Toys,5,179.2,Credit Card,2021-02-02
I188386,radh8mdbqx,Male,57,Clothing,1,300.08,Cash,2022-09-28
I795956,newgq8aui1,Male,27,Cosmetics,4,162.64,Cash,2021-10-11
I157057,evhwdathh0,Male,45,Food & Beverage,2,10.46,Cash,2022-10-20
I296697,csnhrhqho8,Male,61,Clothing,5,1500.4,Cash,2021-07-08
I994973,2zxeikttgj,Female,63,Clothing,3,900.24,Cash,2022-01-22
I265265,5abj3hhxe2,Male,65,Clothing,5,1500.4,Credit Card,2022-12-01
I215035,hwby3tlkqb,Male,18,Shoes,2,1200.34,Cash,2021-10-01
I246376,clp6i4e8wd,Male,25,Clothing,2,600.16,Debit Card,2022-10-15
I201871,sqcdahvn9l,Female,21,Toys,2,71.68,Credit Card,2022-03-11
I153812,b3ekmkxibq,Male,68,Clothing,5,1500.4,Cash,2021-05-26
I342379,ouiwif9gsx,Female,18,Toys,4,143.36,Debit Card,2022-11-10
I329377,ei5vuqadot,Female,36,Technology,4,4200.0,Credit Card,2022-07-24
I226770,9p1fvclz1o,Female,38,Toys,5,179.2,Debit Card,2022-07-10
I188069,gyxidytjge,Female,58,Food & Beverage,1,5.23,Cash,2021-03-08
I161167,zbi9phtwlc,Female,41,Clothing,5,1500.4,Credit Card,2021-03-02
I366326,b9bcb3x9qt,Male,49,Food & Beverage,2,10.46,Credit Card,2023-03-02
I273932,yg5bxwcjow,Male,61,Clothing,2,600.16,Debit Card,2021-10-18
I149982,ofcfwukcu5,Female,53,Food & Beverage,4,20.92,Cash,2022-09-14
I215447,vzvania7nl,Female,36,Food & Beverage,5,26.15,Cash,2023-01-25
I126387,cuympjj6ie,Female,56,Shoes,3,1800.51,Credit Card,2021-09-12
I977302,dodmeye7rt,Male,32,Cosmetics,3,121.98,Credit Card,2021-01-05
I768473,wrtgj5ynsw,Female,24,Clothing,3,900.24,Cash,2021-05-11
I173199,zdzogiastz,Male,49,Cosmetics,5,203.3,Cash,2021-03-09
I108740,igtvh99k5p,Female,42,Clothing,1,300.08,Credit Card,2021-07-14
I272787,t65dxptc6h,Male,58,Clothing,4,1200.32,Cash,2021-03-04
I270840,6krnfgctal,Female,41,Clothing,3,900.24,Cash,2021-12-31
I109248,xauttnhx8e,Male,30,Clothing,4,1200.32,Cash,2022-12-25
I272832,3hwoctpxii,Female,48,Cosmetics,4,162.64,Credit Card,2021-07-26
I243216,kxir1ifhgd,Female,63,Souvenir,2,23.46,Cash,2022-06-09
I141452,lcvuuoilup,Female,38,Clothing,4,1200.32,Credit Card,2022-04-20
I207566,prtmtdlonk,Female,32,Cosmetics,2,81.32,Credit Card,2021-09-20
I219840,f8f0oqixpm,Male,44,Clothing,5,1500.4,Cash,2021-05-20
I206834,weecg1tzl0,Female,39,Clothing,1,300.08,Cash,2021-05-30
I208029,ufb9vly5gu,Female,57,Clothing,5,1500.4,Cash,2021-09-12
I800722,js7a6ltr0k,Male,21,Clothing,4,1200.32,Cash,2022-01-24
I113644,z9b7adynxb,Female,25,Clothing,3,900.24,Credit Card,2021-10-23
I180279,mwvxuftroa,Female,25,Clothing,5,1500.4,Credit Card,2022-08-11
I348412,fuosbiv0lh,Male,42,Clothing,3,900.24,Debit Card,2021-01-06
I327076,hcqs5hw4jc,Female,62,Clothing,1,300.08,Cash,2022-09-20
I328994,782q1jijyn,Female,36,Cosmetics,2,81.32,Cash,2021-06-03
I237361,jrjbrkz5cr,Female,42,Clothing,4,1200.32,Debit Card,2021-12-09
I331972,ugg34vfzga,Female,34,Shoes,1,600.17,Credit Card,2022-10-14
I294832,qlrcbflvpo,Male,61,Cosmetics,4,162.64,Credit Card,2022-09-05
I609115,clpt5fwdfk,Male,64,Cosmetics,3,121.98,Cash,2021-04-25
I152142,wzagjzveaf,Female,26,Shoes,4,2400.68,Credit Card,2021-12-26
I816673,zud3sjlr1h,Male,27,Clothing,1,300.08,Cash,2023-01-20
I998191,aop4cfpunw,Female,21,Shoes,1,600.17,Cash,2021-08-22
I890966,m74ckbg2wu,Male,31,Toys,5,179.2,Cash,2023-01-24
I145500,ie3t5enxbq,Male,61,Clothing,3,900.24,Debit Card,2021-01-30
I231355,sfvv22b3fu,Female,44,Clothing,5,1500.4,Debit Card,2022-12-24
I180403,ihmwltj1ri,Male,62,Clothing,3,900.24,Debit Card,2023-03-03
I381693,d5hyo59wgy,Female,20,Souvenir,3,35.19,Cash,2021-08-03
I368754,lhqhtwionw,Female,34,Clothing,3,900.24,Credit Card,2021-06-05
I109122,nbpforcnsl,Male,51,Clothing,3,900.24,Credit Card,2023-02-05
I205578,jyrkc3d6au,Male,56,Souvenir,1,11.73,Debit Card,2021-02-27
I143102,s01xvjugla,Male,25,Food & Beverage,1,5.23,Credit Card,2022-11-14
I654471,wghapyyxzo,Female,67,Toys,2,71.68,Debit Card,2023-02-07
I289022,aq1s20fn1h,Male,50,Cosmetics,2,81.32,Debit Card,2022-06-23
I246156,pppkdn3azl,Female,27,Food & Beverage,5,26.15,Cash,2021-10-13
I954278,zegiewbcjj,Female,68,Toys,4,143.36,Credit Card,2022-03-16
I260604,qw6l4dqhsj,Male,55,Food & Beverage,4,20.92,Cash,2021-09-29
I157882,d8g2aj1qle,Male,18,Food & Beverage,2,10.46,Cash,2022-02-25
I333313,siidffz0pc,Male,33,Toys,3,107.52,Debit Card,2022-08-25
I815692,fmsze2ixmz,Female,19,Cosmetics,2,81.32,Debit Card,2022-05-28
I292589,smu5mw0bti,Male,66,Cosmetics,4,162.64,Cash,2021-08-04
I504326,fcqalst5sb,Female,39,Books,2,30.3,Cash,2022-03-18
I502298,nqzbuqmwn8,Female,49,Cosmetics,3,121.98,Cash,2021-09-02
I159136,riniiuqd5u,Female,45,Food & Beverage,3,15.69,Credit Card,2022-10-22
I617072,xmtt0qdnel,Male,19,Food & Beverage,2,10.46,Debit Card,2022-04-05
I255918,ggfap9li2q,Female,19,Cosmetics,4,162.64,Cash,2022-07-01
I228984,e7ajbxouzx,Male,38,Food & Beverage,3,15.69,Credit Card,2023-02-23
I261859,9fhing1cvg,Female,46,Food & Beverage,1,5.23,Cash,2022-05-03
I278720,pvwqatck4t,Female,38,Clothing,3,900.24,Credit Card,2023-02-02
I921327,iynwzble0l,Male,40,Clothing,2,600.16,Credit Card,2023-01-03
I207245,q4nojv7co3,Male,69,Food & Beverage,5,26.15,Cash,2022-10-16
I201116,amxlsnexky,Female,48,Clothing,2,600.16,Credit Card,2022-02-01
I333244,zvhqcrx3ew,Male,47,Souvenir,4,46.92,Debit Card,2021-08-06
I185284,p5v2ky3wyg,Male,40,Clothing,2,600.16,Cash,2021-08-31
I318648,tmzp6yxwgz,Male,48,Clothing,4,1200.32,Debit Card,2022-07-25
I331247,rnzs40tsgy,Male,56,Clothing,2,600.16,Cash,2021-10-27
I297005,lex469cgot,Female,51,Toys,1,35.84,Cash,2021-10-20
I254296,rrauha0pz8,Female,36,Clothing,4,1200.32,Credit Card,2022-06-17
I977577,xlj2q2cpx5,Male,35,Toys,5,179.2,Credit Card,2022-09-29
I324181,yqapjwbxel,Female,59,Books,1,15.15,Credit Card,2021-01-07
I303739,nyrqf73j5v,Male,68,Shoes,1,600.17,Cash,2022-12-10
I238967,rkyp7fv1or,Male,69,Food & Beverage,2,10.46,Credit Card,2022-12-02
I743743,tzveeki17m,Female,38,Shoes,4,2400.68,Credit Card,2021-06-28
I129796,2umq7cc44x,Female,36,Food & Beverage,1,5.23,Debit Card,2022-02-08
I572247,mxcb2xhgxz,Female,36,Clothing,5,1500.4,Credit Card,2021-10-14
I230766,mwrlhgby3i,Male,55,Food & Beverage,5,26.15,Credit Card,2021-09-17
I140918,mzbe0uhkdy,Female,68,Cosmetics,4,162.64,Cash,2021-10-20
I155726,l1vvhe5bkj,Female,53,Clothing,1,300.08,Cash,2022-08-15
I132844,6vwjsvx73q,Female,47,Clothing,5,1500.4,Cash,2021-03-22
I134725,yv2cvcpwrx,Male,19,Clothing,5,1500.4,Debit Card,2022-11-07
I299843,vyzeqzzv51,Female,28,Cosmetics,3,121.98,Credit Card,2021-03-21
I191908,0pmgwtyqik,Female,48,Toys,1,35.84,Debit Card,2021-06-18
I106463,qza20l4gxl,Female,34,Technology,2,2100.0,Cash,2021-11-27
I206332,tbxq0uh4fd,Female,33,Food & Beverage,4,20.92,Cash,2021-11-06
I751425,tu7ptoi1qs,Male,23,Shoes,4,2400.68,Credit Card,2022-05-29
I182592,pjtplhguvb,Male,29,Technology,1,1050.0,Cash,2021-04-07
I210336,rpi2z197ko,Female,60,Clothing,4,1200.32,Credit Card,2022-12-07
I306705,9ncxbxsdui,Female,23,Food & Beverage,3,15.69,Cash,2021-06-26
I306939,6h7dkak761,Female,46,Clothing,3,900.24,Debit Card,2022-01-20
I308270,ylxsbz3ftw,Female,32,Clothing,5,1500.4,Credit Card,2021-03-03
I282755,uleaupw18x,Male,56,Toys,1,35.84,Debit Card,2021-03-06
I751889,xocwiwubo8,Female,62,Toys,5,179.2,Credit Card,2023-02-27
I102260,efzhvblauu,Male,36,Books,2,30.3,Cash,2021-11-11
I192671,yjuhyisgpo,Female,28,Clothing,4,1200.32,Credit Card,2022-11-24
I237541,q0v2lchd8h,Male,51,Food & Beverage,4,20.92,Credit Card,2021-12-30
I808288,qrcey08xni,Female,49,Souvenir,5,58.65,Cash,2022-12-05
I194267,waiuxhvuh4,Female,18,Books,4,60.6,Credit Card,2021-02-02
I119842,h7d8oauin1,Female,40,Clothing,5,1500.4,Debit Card,2021-03-16
I137747,mkdahm1mym,Female,41,Toys,5,179.2,Credit Card,2021-11-06
I194754,xtla6kgony,Female,58,Cosmetics,5,203.3,Debit Card,2022-09-06
I887245,so90sfalfh,Female,32,Clothing,2,600.16,Cash,2022-01-24
I275572,hwufekul6i,Male,35,Clothing,1,300.08,Credit Card,2021-09-03
I292488,vziox9kzas,Male,35,Clothing,3,900.24,Credit Card,2021-08-16
I194317,wv5xlmz3q0,Female,19,Toys,3,107.52,Cash,2021-09-16
I277299,0oqiwkmxp6,Male,19,Clothing,4,1200.32,Debit Card,2023-02-03
I440689,8lpnksfpcv,Female,58,Books,4,60.6,Cash,2021-12-08
I101167,9or995tg34,Female,39,Food & Beverage,5,26.15,Credit Card,2022-01-31
I242631,zcvpbjnujs,Male,21,Cosmetics,1,40.66,Cash,2022-02-25
I157640,ywnjuyv3rq,Male,38,Clothing,2,600.16,Cash,2021-09-08
I246025,jyrkc3d6au,Female,18,Shoes,3,1800.51,Debit Card,2021-10-30
I213263,egioxkga8s,Female,66,Cosmetics,5,203.3,Cash,2022-04-11
I539650,8rk7qmav6m,Female,43,Toys,1,35.84,Cash,2022-08-05
I205023,wwxk23pssj,Male,52,Clothing,5,1500.4,Cash,2021-12-26
I415446,o1fz56nhrr,Female,54,Cosmetics,5,203.3,Credit Card,2022-07-04
I206303,ignzufnavb,Female,38,Clothing,4,1200.32,Cash,2021-05-09
I328650,155vhwuu4r,Female,43,Food & Beverage,1,5.23,Cash,2021-09-01
I282358,do0j9hfdxu,Female,41,Clothing,5,1500.4,Debit Card,2022-09-20
I123698,mshotirl8w,Male,61,Food & Beverage,1,5.23,Debit Card,2022-03-04
I920572,z3dxf26ahf,Female,48,Clothing,4,1200.32,Cash,2021-05-09
I964379,2wepssjb2t,Male,23,Clothing,5,1500.4,Cash,2022-06-18
I104019,yocoiywzeo,Male,43,Books,1,15.15,Credit Card,2023-03-02
I151086,oaghayh7xk,Female,67,Clothing,2,600.16,Cash,2022-10-11
